"ID","Tramite","Campaña","Total_tramites_por_campaña","Numero_semanas_por_campaña","Promedio_tramites_por_semana","Mediana","Desviacion_Estandar","Rango_Intercuantil","Q1","Q3"
"COLIMA-DTO-1","ENTREGA_CPV","CAP_2018_2019",51326,38,1350.68,1101,772.86,542.75,965.5,1508.25
"COLIMA-DTO-1","ENTREGA_CPV","CAP_2019_2020",17840,20,892,1040.5,548.71,825.5,393.75,1219.25
"COLIMA-DTO-1","ENTREGA_CPV","Proceso Electoral Federal",19376,27,717.63,494,611.36,622.5,273.5,896
"COLIMA-DTO-1","TOTAL_SOLICITUDES","CAI_2017_2018",22682,22,1031,866,480.36,227.25,798.25,1025.5
"COLIMA-DTO-1","TOTAL_SOLICITUDES","CAI_2018",13664,14,976,1002,89.59,82,949.25,1031.25
"COLIMA-DTO-1","TOTAL_SOLICITUDES","CAI_2019",10919,14,779.93,799,104.74,64,756.75,820.75
"COLIMA-DTO-1","TOTAL_SOLICITUDES","CAI_2020_2021",28114,23,1222.35,968,569.84,800.5,792.5,1593
"COLIMA-DTO-1","TOTAL_SOLICITUDES","CAP_2018",4520,7,645.71,717,444.79,669,315,984
"COLIMA-DTO-1","TOTAL_SOLICITUDES","CAP_2018_2019",51700,38,1360.53,1096,898.4,532,942,1474
"COLIMA-DTO-1","TOTAL_SOLICITUDES","CAP_2019_2020",17762,20,888.1,950.5,484.67,314.25,756.75,1071
"COLIMA-DTO-1","TOTAL_SOLICITUDES","Proceso Electoral Federal",9638,27,356.96,274,402.79,72,244.5,316.5
"COLIMA-DTO-2","ENTREGA_CPV","CAI_2017_2018",16426,22,746.64,743,229.93,187.75,674,861.75
"COLIMA-DTO-2","ENTREGA_CPV","CAI_2018",12868,14,919.14,917.5,100.22,112,868.5,980.5
"COLIMA-DTO-2","ENTREGA_CPV","CAI_2019",9652,14,689.43,731,188.53,97.5,672.5,770
"COLIMA-DTO-2","ENTREGA_CPV","CAI_2020_2021",13987,23,608.13,659,215.61,318.5,455,773.5
"COLIMA-DTO-2","ENTREGA_CPV","CAP_2018",2555,7,365,296,314.4,347,166,513
"COLIMA-DTO-2","ENTREGA_CPV","CAP_2018_2019",43599,38,1147.34,1112.5,577.45,377.5,862,1239.5
"COLIMA-DTO-2","ENTREGA_CPV","CAP_2019_2020",14630,20,731.5,817,443.06,791.5,247.25,1038.75
"COLIMA-DTO-2","ENTREGA_CPV","Proceso Electoral Federal",16232,27,601.19,390,475.46,802.5,192.5,995
"COLIMA-DTO-2","TOTAL_SOLICITUDES","CAI_2017_2018",18561,22,843.68,794,285.75,153.75,705.25,859
"COLIMA-DTO-2","TOTAL_SOLICITUDES","CAI_2018",13075,14,933.93,945,93.27,79,919.75,998.75
"COLIMA-DTO-2","TOTAL_SOLICITUDES","CAI_2019",10535,14,752.5,757.5,112.95,168.5,672.25,840.75
"COLIMA-DTO-2","TOTAL_SOLICITUDES","CAI_2020_2021",17466,23,759.39,640,360.04,352.5,497.5,850
"COLIMA-DTO-2","TOTAL_SOLICITUDES","CAP_2018",4153,7,593.29,629,446.26,778,223,1001
"COLIMA-DTO-2","TOTAL_SOLICITUDES","CAP_2018_2019",43945,38,1156.45,1071.5,605.19,316,903,1219
"COLIMA-DTO-2","TOTAL_SOLICITUDES","CAP_2019_2020",14610,20,730.5,848.5,386.82,414.25,540.75,955
"COLIMA-DTO-2","TOTAL_SOLICITUDES","Proceso Electoral Federal",7521,27,278.56,199,278.14,139.5,163,302.5
"DURANGO-DTO-1","ENTREGA_CPV","CAI_2017_2018",16312,22,741.45,656.5,291.07,412.25,546.5,958.75
"DURANGO-DTO-1","ENTREGA_CPV","CAI_2018",11650,14,832.14,854,132.69,201.5,724,925.5
"DURANGO-DTO-1","ENTREGA_CPV","CAI_2019",11110,14,793.57,790.5,167.02,105,759,864
"DURANGO-DTO-1","ENTREGA_CPV","CAI_2020_2021",24756,23,1076.35,1099,371.54,519,765.5,1284.5
"DURANGO-DTO-1","ENTREGA_CPV","CAP_2018",1976,7,282.29,227,225.08,209,162.5,371.5
"DURANGO-DTO-1","ENTREGA_CPV","CAP_2018_2019",34933,38,919.29,903.5,794.04,812,363.75,1175.75
"DURANGO-DTO-1","ENTREGA_CPV","CAP_2019_2020",14933,20,746.65,897,421.87,634.5,396,1030.5
"DURANGO-DTO-1","ENTREGA_CPV","Proceso Electoral Federal",20386,27,755.04,612,656.98,805,192,997
"DURANGO-DTO-1","TOTAL_SOLICITUDES","CAI_2017_2018",18362,22,834.64,780.5,297.86,242.5,638.75,881.25
"DURANGO-DTO-1","TOTAL_SOLICITUDES","CAI_2018",13964,14,997.43,994.5,122.94,165,912.75,1077.75
"DURANGO-DTO-1","TOTAL_SOLICITUDES","CAI_2019",11207,14,800.5,798.5,122.71,90.5,744.75,835.25
"DURANGO-DTO-1","TOTAL_SOLICITUDES","CAI_2020_2021",29204,23,1269.74,1107,592.56,822,848,1670
"DURANGO-DTO-1","TOTAL_SOLICITUDES","CAP_2018",3270,7,467.14,209,416.32,669.5,183,852.5
"DURANGO-DTO-1","TOTAL_SOLICITUDES","CAP_2018_2019",35302,38,929,831.5,807,570.75,538.5,1109.25
"DURANGO-DTO-1","TOTAL_SOLICITUDES","CAP_2019_2020",17295,20,864.75,932.5,486.94,422.75,665,1087.75
"DURANGO-DTO-1","TOTAL_SOLICITUDES","Proceso Electoral Federal",7858,27,291.04,205,413.21,61,168,229
"DURANGO-DTO-2","ENTREGA_CPV","CAI_2017_2018",20192,22,917.82,925,406.78,416.5,727.25,1143.75
"DURANGO-DTO-2","ENTREGA_CPV","CAI_2018",16926,14,1209,1226.5,145.95,156.5,1167.25,1323.75
"DURANGO-DTO-2","ENTREGA_CPV","CAI_2019",12759,14,911.36,1031.5,291.06,189.75,885.75,1075.5
"DURANGO-DTO-2","ENTREGA_CPV","CAI_2020_2021",18070,23,785.65,756,334.36,280,613.5,893.5
"DURANGO-DTO-2","ENTREGA_CPV","CAP_2018",2562,7,366,259,374.79,301.5,155,456.5
"DURANGO-DTO-2","ENTREGA_CPV","CAP_2018_2019",45164,38,1188.53,923.5,1186.71,1172.25,346,1518.25
"DURANGO-DTO-2","ENTREGA_CPV","CAP_2019_2020",19628,20,981.4,1093.5,658.77,1124.25,308.5,1432.75
"DURANGO-DTO-2","ENTREGA_CPV","Proceso Electoral Federal",21181,27,784.48,503,736.38,689,266,955
"DURANGO-DTO-2","TOTAL_SOLICITUDES","CAI_2017_2018",22981,22,1044.59,961,445.79,275.5,803,1078.5
"DURANGO-DTO-2","TOTAL_SOLICITUDES","CAI_2018",17193,14,1228.07,1260.5,134.11,196.5,1140.5,1337
"DURANGO-DTO-2","TOTAL_SOLICITUDES","CAI_2019",13353,14,953.79,970.5,105.74,137.25,893.5,1030.75
"DURANGO-DTO-2","TOTAL_SOLICITUDES","CAI_2020_2021",23410,23,1017.83,837,633.84,478.5,624,1102.5
"DURANGO-DTO-2","TOTAL_SOLICITUDES","CAP_2018",4310,7,615.71,434,513.3,865,226.5,1091.5
"DURANGO-DTO-2","TOTAL_SOLICITUDES","CAP_2018_2019",46160,38,1214.74,1120.5,1004.36,524,765.75,1289.75
"DURANGO-DTO-2","TOTAL_SOLICITUDES","CAP_2019_2020",19041,20,952.05,1048.5,568.61,581.5,646.75,1228.25
"DURANGO-DTO-2","TOTAL_SOLICITUDES","Proceso Electoral Federal",10396,27,385.04,288,400.77,152,243,395
"DURANGO-DTO-3","ENTREGA_CPV","CAI_2017_2018",15949,22,724.95,747,358.79,292,528.25,820.25
"DURANGO-DTO-3","ENTREGA_CPV","CAI_2018",13020,14,930,918.5,128.59,125,870.75,995.75
"DURANGO-DTO-3","ENTREGA_CPV","CAI_2019",10522,14,751.57,813.5,220.43,117.75,748.5,866.25
"DURANGO-DTO-3","ENTREGA_CPV","CAI_2020_2021",18906,23,822,816,351.12,591,494,1085
"DURANGO-DTO-3","ENTREGA_CPV","CAP_2018",1510,7,215.71,141,186.88,187.5,112,299.5
"DURANGO-DTO-3","ENTREGA_CPV","CAP_2018_2019",36578,38,962.58,890.5,969.29,1277.25,186,1463.25
"DURANGO-DTO-3","ENTREGA_CPV","CAP_2019_2020",15560,20,778,888.5,517.42,837.75,335.5,1173.25
"DURANGO-DTO-3","ENTREGA_CPV","Proceso Electoral Federal",17153,27,635.3,397,598.95,813.5,137.5,951
"DURANGO-DTO-3","TOTAL_SOLICITUDES","CAI_2017_2018",18985,22,862.95,686.5,476.15,224.25,636,860.25
"DURANGO-DTO-3","TOTAL_SOLICITUDES","CAI_2018",13960,14,997.14,998,110.93,66.25,975.5,1041.75
"DURANGO-DTO-3","TOTAL_SOLICITUDES","CAI_2019",10922,14,780.14,797,121.36,106,740.5,846.5
"DURANGO-DTO-3","TOTAL_SOLICITUDES","CAI_2020_2021",22495,23,978.04,840,471.64,681.5,581,1262.5
"DURANGO-DTO-3","TOTAL_SOLICITUDES","CAP_2018",3010,7,430,323,405.78,583.5,118.5,702
"DURANGO-DTO-3","TOTAL_SOLICITUDES","CAP_2018_2019",37316,38,982,906,841.61,520.75,560.75,1081.5
"DURANGO-DTO-3","TOTAL_SOLICITUDES","CAP_2019_2020",15992,20,799.6,847.5,472.97,409,579.5,988.5
"DURANGO-DTO-3","TOTAL_SOLICITUDES","Proceso Electoral Federal",6697,27,248.04,145,399.47,87.5,112.5,200
"DURANGO-DTO-4","ENTREGA_CPV","CAI_2017_2018",31030,22,1410.45,1379.5,450.44,359,1261.25,1620.25
"DURANGO-DTO-4","ENTREGA_CPV","CAI_2018",19755,14,1411.07,1373,152.43,175,1317.75,1492.75
"DURANGO-DTO-4","ENTREGA_CPV","CAI_2019",16352,14,1168,1347,378.24,405.5,1006,1411.5
"DURANGO-DTO-4","ENTREGA_CPV","CAI_2020_2021",29487,23,1282.04,1255,309.52,359,1085,1444
"DURANGO-DTO-4","ENTREGA_CPV","CAP_2018",4997,7,713.86,602,448.41,342.5,561.5,904
"DURANGO-DTO-4","ENTREGA_CPV","CAP_2018_2019",57209,38,1505.5,1386,1311.16,1369.25,604,1973.25
"DURANGO-DTO-4","ENTREGA_CPV","CAP_2019_2020",26414,20,1320.7,1470,808.23,1285.25,692.5,1977.75
"DURANGO-DTO-4","ENTREGA_CPV","Proceso Electoral Federal",26363,27,976.41,711,760.42,651.5,445,1096.5
"DURANGO-DTO-4","TOTAL_SOLICITUDES","CAI_2017_2018",34189,22,1554.05,1484.5,564.01,483.75,1198.75,1682.5
"DURANGO-DTO-4","TOTAL_SOLICITUDES","CAI_2018",20437,14,1459.79,1453,155.22,191.25,1368.25,1559.5
"DURANGO-DTO-4","TOTAL_SOLICITUDES","CAI_2019",18971,14,1355.07,1328.5,311.23,181,1213,1394
"DURANGO-DTO-4","TOTAL_SOLICITUDES","CAI_2020_2021",32929,23,1431.7,1262,594.47,706,1036,1742
"DURANGO-DTO-4","TOTAL_SOLICITUDES","CAP_2018",6540,7,934.29,1135,597.12,925.5,505,1430.5
"DURANGO-DTO-4","TOTAL_SOLICITUDES","CAP_2018_2019",58602,38,1542.16,1403.5,1067.74,453.25,1144.5,1597.75
"DURANGO-DTO-4","TOTAL_SOLICITUDES","CAP_2019_2020",25873,20,1293.65,1432,701.3,461,1082,1543
"DURANGO-DTO-4","TOTAL_SOLICITUDES","Proceso Electoral Federal",15744,27,583.11,524,415.72,96.5,479,575.5
"GUANAJUATO-DTO-1","ENTREGA_CPV","CAI_2017_2018",16816,22,764.36,749.5,263.68,159.25,722.75,882
"GUANAJUATO-DTO-1","ENTREGA_CPV","CAI_2018",11914,14,851,880,93.99,116.5,784.75,901.25
"GUANAJUATO-DTO-1","ENTREGA_CPV","CAI_2019",9494,14,678.14,727.5,222.04,224.75,608.25,833
"GUANAJUATO-DTO-1","ENTREGA_CPV","CAI_2020_2021",18236,23,792.87,859,358.01,556,519,1075
"GUANAJUATO-DTO-1","ENTREGA_CPV","CAP_2018",2345,7,335,224,276.98,212.5,216.5,429
"GUANAJUATO-DTO-1","ENTREGA_CPV","CAP_2018_2019",40130,38,1056.05,907.5,506.49,373,822,1195
"GUANAJUATO-DTO-1","ENTREGA_CPV","CAP_2019_2020",14928,20,746.4,746.5,483.69,824.75,296.5,1121.25
"GUANAJUATO-DTO-1","ENTREGA_CPV","Proceso Electoral Federal",16608,27,615.11,288,587.86,864.5,175,1039.5
"GUANAJUATO-DTO-1","TOTAL_SOLICITUDES","CAI_2017_2018",20779,22,944.5,842.5,416.37,440.5,685.5,1126
"GUANAJUATO-DTO-1","TOTAL_SOLICITUDES","CAI_2018",11997,14,856.93,873.5,91.01,93.25,818,911.25
"GUANAJUATO-DTO-1","TOTAL_SOLICITUDES","CAI_2019",10934,14,781,792.5,122.48,185.75,671,856.75
"GUANAJUATO-DTO-1","TOTAL_SOLICITUDES","CAI_2020_2021",19430,23,844.78,735,417.04,463,618.5,1081.5
"GUANAJUATO-DTO-1","TOTAL_SOLICITUDES","CAP_2018",3645,7,520.71,488,406.95,701.5,190.5,892
"GUANAJUATO-DTO-1","TOTAL_SOLICITUDES","CAP_2018_2019",40462,38,1064.79,900.5,561.93,304.5,817.25,1121.75
"GUANAJUATO-DTO-1","TOTAL_SOLICITUDES","CAP_2019_2020",14830,20,741.5,858,413.57,430.25,556.25,986.5
"GUANAJUATO-DTO-1","TOTAL_SOLICITUDES","Proceso Electoral Federal",8303,27,307.52,201,297.34,99.5,162.5,262
"GUANAJUATO-DTO-10","ENTREGA_CPV","CAI_2017_2018",21331,22,969.59,926.5,362.73,295,804,1099
"GUANAJUATO-DTO-10","ENTREGA_CPV","CAI_2018",15419,14,1101.36,1116.5,124.65,133,1036,1169
"GUANAJUATO-DTO-10","ENTREGA_CPV","CAI_2019",10090,14,720.71,812.5,243.23,250.5,626.5,877
"GUANAJUATO-DTO-10","ENTREGA_CPV","CAI_2020_2021",24643,23,1071.43,1015,450.97,595,798.5,1393.5
"GUANAJUATO-DTO-10","ENTREGA_CPV","CAP_2018",3406,7,486.57,284,403.38,533.5,234,767.5
"GUANAJUATO-DTO-10","ENTREGA_CPV","CAP_2018_2019",52103,38,1371.13,1161.5,761.17,537.75,1003.5,1541.25
"GUANAJUATO-DTO-10","ENTREGA_CPV","CAP_2019_2020",18407,20,920.35,979,602.29,1006.25,358.75,1365
"GUANAJUATO-DTO-10","ENTREGA_CPV","Proceso Electoral Federal",20293,27,751.59,624,636.87,839,235.5,1074.5
"GUANAJUATO-DTO-10","TOTAL_SOLICITUDES","CAI_2017_2018",24093,22,1095.14,966,512.14,262.5,853.5,1116
"GUANAJUATO-DTO-10","TOTAL_SOLICITUDES","CAI_2018",15896,14,1135.43,1144.5,143.09,97.5,1104.5,1202
"GUANAJUATO-DTO-10","TOTAL_SOLICITUDES","CAI_2019",11673,14,833.79,826,116.55,81.75,790.75,872.5
"GUANAJUATO-DTO-10","TOTAL_SOLICITUDES","CAI_2020_2021",29295,23,1273.7,1299,434.5,533,959.5,1492.5
"GUANAJUATO-DTO-10","TOTAL_SOLICITUDES","CAP_2018",5241,7,748.71,961,573.49,1010,231,1241
"GUANAJUATO-DTO-10","TOTAL_SOLICITUDES","CAP_2018_2019",51995,38,1368.29,1118.5,825.5,368.75,997.25,1366
"GUANAJUATO-DTO-10","TOTAL_SOLICITUDES","CAP_2019_2020",18642,20,932.1,1025.5,488.69,440.75,745.75,1186.5
"GUANAJUATO-DTO-10","TOTAL_SOLICITUDES","Proceso Electoral Federal",9243,27,342.33,263,327.57,126.5,204,330.5
"GUANAJUATO-DTO-11","ENTREGA_CPV","CAI_2017_2018",16001,22,727.32,799,307.24,312.75,580,892.75
"GUANAJUATO-DTO-11","ENTREGA_CPV","CAI_2018",11385,14,813.21,897,194.9,147,779,926
"GUANAJUATO-DTO-11","ENTREGA_CPV","CAI_2019",11602,14,828.71,943.5,307.85,356.5,683.5,1040
"GUANAJUATO-DTO-11","ENTREGA_CPV","CAI_2020_2021",16170,23,703.04,699,188.02,239,588.5,827.5
"GUANAJUATO-DTO-11","ENTREGA_CPV","CAP_2018",2707,7,386.71,324,394.54,328,136.5,464.5
"GUANAJUATO-DTO-11","ENTREGA_CPV","CAP_2018_2019",49377,38,1299.39,1187,609.02,360.75,1076.5,1437.25
"GUANAJUATO-DTO-11","ENTREGA_CPV","CAP_2019_2020",18409,20,920.45,1004.5,559.86,760.25,519.5,1279.75
"GUANAJUATO-DTO-11","ENTREGA_CPV","Proceso Electoral Federal",16845,27,623.89,541,415.15,569.5,274,843.5
"GUANAJUATO-DTO-11","TOTAL_SOLICITUDES","CAI_2017_2018",18436,22,838,822,291.68,219,673.5,892.5
"GUANAJUATO-DTO-11","TOTAL_SOLICITUDES","CAI_2018",12512,14,893.71,932.5,140.4,46.5,913.75,960.25
"GUANAJUATO-DTO-11","TOTAL_SOLICITUDES","CAI_2019",13331,14,952.21,984.5,105.81,145,868.75,1013.75
"GUANAJUATO-DTO-11","TOTAL_SOLICITUDES","CAI_2020_2021",17561,23,763.52,637,296.27,351,559.5,910.5
"GUANAJUATO-DTO-11","TOTAL_SOLICITUDES","CAP_2018",3731,7,533,589,362.6,597,261,858
"GUANAJUATO-DTO-11","TOTAL_SOLICITUDES","CAP_2018_2019",49231,38,1295.55,1132,621.69,252.75,1071.5,1324.25
"GUANAJUATO-DTO-11","TOTAL_SOLICITUDES","CAP_2019_2020",17047,20,852.35,988,436.88,439.25,645.75,1085
"GUANAJUATO-DTO-11","TOTAL_SOLICITUDES","Proceso Electoral Federal",10950,27,405.56,304,365.14,220.5,249,469.5
"GUANAJUATO-DTO-12","ENTREGA_CPV","CAI_2017_2018",23705,22,1077.5,1103,350.64,288.25,1030.5,1318.75
"GUANAJUATO-DTO-12","ENTREGA_CPV","CAI_2018",18769,14,1340.64,1355,114.59,161.25,1276.5,1437.75
"GUANAJUATO-DTO-12","ENTREGA_CPV","CAI_2019",13979,14,998.5,1148,357.45,339.75,890,1229.75
"GUANAJUATO-DTO-12","ENTREGA_CPV","CAI_2020_2021",22872,23,994.43,1002,393.76,251.5,869,1120.5
"GUANAJUATO-DTO-12","ENTREGA_CPV","CAP_2018",4739,7,677,564,498.66,467.5,450.5,918
"GUANAJUATO-DTO-12","ENTREGA_CPV","CAP_2018_2019",63505,38,1671.18,1426.5,862.23,500,1348.75,1848.75
"GUANAJUATO-DTO-12","ENTREGA_CPV","CAP_2019_2020",23773,20,1188.65,1155,728.17,1104,621.5,1725.5
"GUANAJUATO-DTO-12","ENTREGA_CPV","Proceso Electoral Federal",26572,27,984.15,663,889.85,702.5,394,1096.5
"GUANAJUATO-DTO-12","TOTAL_SOLICITUDES","CAI_2017_2018",27883,22,1267.41,1162.5,532.44,272.75,964.5,1237.25
"GUANAJUATO-DTO-12","TOTAL_SOLICITUDES","CAI_2018",18905,14,1350.36,1371.5,159.85,183.5,1299.25,1482.75
"GUANAJUATO-DTO-12","TOTAL_SOLICITUDES","CAI_2019",16340,14,1167.14,1189,156.15,176.75,1064,1240.75
"GUANAJUATO-DTO-12","TOTAL_SOLICITUDES","CAI_2020_2021",26515,23,1152.83,887,595.72,662,808,1470
"GUANAJUATO-DTO-12","TOTAL_SOLICITUDES","CAP_2018",6402,7,914.57,718,678.95,1040.5,452.5,1493
"GUANAJUATO-DTO-12","TOTAL_SOLICITUDES","CAP_2018_2019",64062,38,1685.84,1427.5,906.89,360.75,1315.25,1676
"GUANAJUATO-DTO-12","TOTAL_SOLICITUDES","CAP_2019_2020",22744,20,1137.2,1185.5,592.82,500.5,938,1438.5
"GUANAJUATO-DTO-12","TOTAL_SOLICITUDES","Proceso Electoral Federal",15666,27,580.22,522,426.8,250.5,386,636.5
"GUANAJUATO-DTO-13","ENTREGA_CPV","CAI_2017_2018",17424,22,792,803.5,316.17,274,678,952
"GUANAJUATO-DTO-13","ENTREGA_CPV","CAI_2018",14040,14,1002.86,1017,102.33,89.5,945.5,1035
"GUANAJUATO-DTO-13","ENTREGA_CPV","CAI_2019",8479,14,605.64,700.5,183.48,195.25,526,721.25
"GUANAJUATO-DTO-13","ENTREGA_CPV","CAI_2020_2021",15143,23,658.39,668,272.79,336,512,848
"GUANAJUATO-DTO-13","ENTREGA_CPV","CAP_2018",1995,7,285,167,255.97,243,145,388
"GUANAJUATO-DTO-13","ENTREGA_CPV","CAP_2018_2019",41743,38,1098.5,950.5,609.45,383.25,838,1221.25
"GUANAJUATO-DTO-13","ENTREGA_CPV","CAP_2019_2020",14325,20,716.25,795.5,473.52,712.25,284.5,996.75
"GUANAJUATO-DTO-13","ENTREGA_CPV","Proceso Electoral Federal",13776,27,510.22,291,511.93,568,146.5,714.5
"GUANAJUATO-DTO-13","TOTAL_SOLICITUDES","CAI_2017_2018",19661,22,893.68,795,393.09,253.5,682.75,936.25
"GUANAJUATO-DTO-13","TOTAL_SOLICITUDES","CAI_2018",14120,14,1008.57,1025.5,111.43,120.5,960.5,1081
"GUANAJUATO-DTO-13","TOTAL_SOLICITUDES","CAI_2019",9504,14,678.86,707,87.48,109.25,635.25,744.5
"GUANAJUATO-DTO-13","TOTAL_SOLICITUDES","CAI_2020_2021",17183,23,747.09,718,311.86,370,522.5,892.5
"GUANAJUATO-DTO-13","TOTAL_SOLICITUDES","CAP_2018",3784,7,540.57,426,498.04,750,136.5,886.5
"GUANAJUATO-DTO-13","TOTAL_SOLICITUDES","CAP_2018_2019",41645,38,1095.92,909.5,641.76,337.25,823,1160.25
"GUANAJUATO-DTO-13","TOTAL_SOLICITUDES","CAP_2019_2020",14002,20,700.1,774,395.19,489,430.75,919.75
"GUANAJUATO-DTO-13","TOTAL_SOLICITUDES","Proceso Electoral Federal",6390,27,236.67,161,250.35,99.5,133.5,233
"GUANAJUATO-DTO-14","ENTREGA_CPV","CAI_2017_2018",16786,22,763,741,274.77,141.75,674,815.75
"GUANAJUATO-DTO-14","ENTREGA_CPV","CAI_2018",13871,14,990.79,1020,135.28,169.25,897.5,1066.75
"GUANAJUATO-DTO-14","ENTREGA_CPV","CAI_2019",8835,14,631.07,716,214.61,228.5,551.25,779.75
"GUANAJUATO-DTO-14","ENTREGA_CPV","CAI_2020_2021",19897,23,865.09,942,267.97,301.5,736.5,1038
"GUANAJUATO-DTO-14","ENTREGA_CPV","CAP_2018",2250,7,321.43,227,274.95,204.5,191,395.5
"GUANAJUATO-DTO-14","ENTREGA_CPV","CAP_2018_2019",46760,38,1230.53,1022,799.17,522,871.5,1393.5
"GUANAJUATO-DTO-14","ENTREGA_CPV","CAP_2019_2020",16165,20,808.25,987.5,490.78,907.5,312.25,1219.75
"GUANAJUATO-DTO-14","ENTREGA_CPV","Proceso Electoral Federal",13634,27,504.96,304,429.2,545,179,724
"GUANAJUATO-DTO-14","TOTAL_SOLICITUDES","CAI_2017_2018",19088,22,867.64,734.5,427.4,176.25,667.25,843.5
"GUANAJUATO-DTO-14","TOTAL_SOLICITUDES","CAI_2018",14086,14,1006.14,1027.5,122.07,111.75,969.5,1081.25
"GUANAJUATO-DTO-14","TOTAL_SOLICITUDES","CAI_2019",10422,14,744.43,763.5,111.61,133.25,668.75,802
"GUANAJUATO-DTO-14","TOTAL_SOLICITUDES","CAI_2020_2021",21110,23,917.83,1000,307.92,444.5,645,1089.5
"GUANAJUATO-DTO-14","TOTAL_SOLICITUDES","CAP_2018",3959,7,565.57,438,490.64,819.5,167,986.5
"GUANAJUATO-DTO-14","TOTAL_SOLICITUDES","CAP_2018_2019",46794,38,1231.42,970,859.25,436.75,872.75,1309.5
"GUANAJUATO-DTO-14","TOTAL_SOLICITUDES","CAP_2019_2020",15656,20,782.8,896,426.76,548.25,499.25,1047.5
"GUANAJUATO-DTO-14","TOTAL_SOLICITUDES","Proceso Electoral Federal",7298,27,270.3,217,237.2,77.5,174,251.5
"GUANAJUATO-DTO-15","ENTREGA_CPV","CAI_2017_2018",13037,22,592.59,554,245.14,92.75,511.5,604.25
"GUANAJUATO-DTO-15","ENTREGA_CPV","CAI_2018",10296,14,735.43,740,94.97,95.25,713.25,808.5
"GUANAJUATO-DTO-15","ENTREGA_CPV","CAI_2019",8794,14,628.14,716.5,220.26,280.75,490,770.75
"GUANAJUATO-DTO-15","ENTREGA_CPV","CAI_2020_2021",18818,23,818.17,771,235.63,177.5,690,867.5
"GUANAJUATO-DTO-15","ENTREGA_CPV","CAP_2018",2382,7,340.29,269,251.44,176.5,245.5,422
"GUANAJUATO-DTO-15","ENTREGA_CPV","CAP_2018_2019",35964,38,946.42,859,432.56,232.5,803.5,1036
"GUANAJUATO-DTO-15","ENTREGA_CPV","CAP_2019_2020",15122,20,756.1,785,463.11,693.75,429.25,1123
"GUANAJUATO-DTO-15","ENTREGA_CPV","Proceso Electoral Federal",14822,27,548.96,375,456.48,419,266,685
"GUANAJUATO-DTO-15","TOTAL_SOLICITUDES","CAI_2017_2018",15014,22,682.45,540.5,399.29,179.5,458.25,637.75
"GUANAJUATO-DTO-15","TOTAL_SOLICITUDES","CAI_2018",10249,14,732.07,734.5,85.27,119,680.25,799.25
"GUANAJUATO-DTO-15","TOTAL_SOLICITUDES","CAI_2019",10087,14,720.5,753.5,93.37,125.75,667,792.75
"GUANAJUATO-DTO-15","TOTAL_SOLICITUDES","CAI_2020_2021",20448,23,889.04,745,342.73,494,634,1128
"GUANAJUATO-DTO-15","TOTAL_SOLICITUDES","CAP_2018",3453,7,493.29,515,354.4,590.5,216,806.5
"GUANAJUATO-DTO-15","TOTAL_SOLICITUDES","CAP_2018_2019",36480,38,960,862,399.92,217.5,796,1013.5
"GUANAJUATO-DTO-15","TOTAL_SOLICITUDES","CAP_2019_2020",14488,20,724.4,758.5,371.57,395.5,590.5,986
"GUANAJUATO-DTO-15","TOTAL_SOLICITUDES","Proceso Electoral Federal",8966,27,332.07,286,242.25,106.5,250,356.5
"GUANAJUATO-DTO-2","ENTREGA_CPV","CAI_2017_2018",17995,22,817.95,797,303.51,125.5,721.25,846.75
"GUANAJUATO-DTO-2","ENTREGA_CPV","CAI_2018",12646,14,903.29,926.5,94.73,121.25,855,976.25
"GUANAJUATO-DTO-2","ENTREGA_CPV","CAI_2019",9952,14,710.86,769.5,226.88,252.25,611.25,863.5
"GUANAJUATO-DTO-2","ENTREGA_CPV","CAI_2020_2021",21088,23,916.87,1017,322.6,520.5,665,1185.5
"GUANAJUATO-DTO-2","ENTREGA_CPV","CAP_2018",2907,7,415.29,307,346.38,308.5,244.5,553
"GUANAJUATO-DTO-2","ENTREGA_CPV","CAP_2018_2019",41680,38,1096.84,973.5,558.33,208.25,904,1112.25
"GUANAJUATO-DTO-2","ENTREGA_CPV","CAP_2019_2020",17567,20,878.35,855.5,547.64,784,491.75,1275.75
"GUANAJUATO-DTO-2","ENTREGA_CPV","Proceso Electoral Federal",16477,27,610.26,359,619.66,401,219,620
"GUANAJUATO-DTO-2","TOTAL_SOLICITUDES","CAI_2017_2018",20359,22,925.41,812.5,431.91,193.25,702.75,896
"GUANAJUATO-DTO-2","TOTAL_SOLICITUDES","CAI_2018",12687,14,906.21,931.5,110.07,88.25,885.25,973.5
"GUANAJUATO-DTO-2","TOTAL_SOLICITUDES","CAI_2019",11645,14,831.79,842.5,133.49,166.75,712.5,879.25
"GUANAJUATO-DTO-2","TOTAL_SOLICITUDES","CAI_2020_2021",23738,23,1032.09,952,419.39,549,697.5,1246.5
"GUANAJUATO-DTO-2","TOTAL_SOLICITUDES","CAP_2018",4288,7,612.57,748,451.45,781.5,224.5,1006
"GUANAJUATO-DTO-2","TOTAL_SOLICITUDES","CAP_2018_2019",42018,38,1105.74,961.5,580.84,190,894,1084
"GUANAJUATO-DTO-2","TOTAL_SOLICITUDES","CAP_2019_2020",16864,20,843.2,937.5,448.65,479.75,642.75,1122.5
